dialogue_id,intra_dialogue_id,entropy
74,0,2.0
74,1,2.0
74,2,2.0
74,3,2.0
74,4,0.9911
74,5,0.9911
74,6,1.0
74,7,-0.0
74,8,-0.0
76,0,2.3219
76,1,1.0
76,2,-0.0
76,3,-0.0
76,4,-0.0
76,5,-0.0
76,6,-0.0
76,7,-0.0
76,8,-0.0
77,0,2.0
77,1,1.5849
77,2,-0.0
77,3,-0.0
78,0,2.0
78,1,2.0
78,2,2.0
78,3,2.0
78,4,1.0
79,0,2.3219
79,1,2.0
79,2,0
79,3,0
79,4,0
80,0,3.0
80,1,2.0
80,2,-0.0
80,3,-0.0
80,4,-0.0
80,5,-0.0
80,6,-0.0
81,0,2.0
81,1,1.5849
81,2,1.5849
81,3,1.5849
81,4,1.0
81,5,-0.0
81,6,-0.0
82,0,2.0
82,1,2.0
82,2,1.5849
82,3,-0.0
82,4,-0.0
82,5,-0.0
82,6,0
83,0,2.4679
83,1,2.0
83,2,-0.0
83,3,-0.0
83,4,-0.0
83,5,-0.0
83,6,-0.0
84,0,2.3219
84,1,1.0
84,2,0.6501
84,3,-0.0
84,4,-0.0
84,5,-0.0
85,0,2.0
85,1,1.0
85,2,-0.0
85,3,-0.0
85,4,-0.0
85,5,-0.0
85,6,-0.0
86,0,2.0
86,1,1.0
86,2,-0.0
86,3,-0.0
86,4,-0.0
86,5,0
86,6,0
86,7,0
86,8,0
87,0,2.0
87,1,0.6501
87,2,-0.0
87,3,-0.0
87,4,-0.0
88,0,2.0
88,1,2.0
88,2,1.4834
88,3,0.9183
88,4,-0.0
88,5,-0.0
88,6,-0.0
88,7,-0.0
88,8,0
