dialogue_id,intra_dialogue_id,entropy
71,2,2.0
71,3,2.0
71,4,0.0
72,0,2.5839
72,1,2.0
72,2,1.9938
72,3,1.8217
72,4,1.9986
72,5,1.6767
72,6,1.0
73,0,2.5505
73,1,2.0
73,2,2.0
73,3,1.6987
73,4,1.9529
73,5,1.9986
73,6,0.0
74,0,2.5625
74,1,2.3219
74,2,2.3219
74,3,2.0
74,4,1.9238
74,5,1.5219
74,6,1.4834
74,7,0.9975
74,8,0.0
76,0,2.3219
76,1,2.32
76,2,0.4395
76,3,0.998
76,4,0.0
76,5,0.0
76,6,0.0
76,7,0.0
76,8,0.0
77,0,2.0
77,1,1.5849
77,2,1.0
77,3,0.0
78,0,2.3094
78,1,2.0
78,2,2.0
78,3,2.0
78,4,2.0
79,0,2.777
79,1,2.4157
79,2,2.4464
79,3,1.4937
79,4,0.0
80,0,2.9993
80,1,2.3489
80,2,2.4121
80,3,1.8782
80,4,0.7794
80,5,0.0
80,6,0.0
81,0,2.0
81,1,2.0
81,2,2.0
81,3,1.5849
81,4,0.7794
81,5,0.0
81,6,0.0
82,0,2.0
82,1,2.0
82,2,1.9986
82,3,1.713
82,4,1.8262
82,5,1.9184
82,6,1.74
83,0,2.8078
83,1,2.7385
83,2,2.5646
83,3,2.3044
83,4,1.9709
83,5,1.2988
83,6,0.0
84,0,2.5852
84,1,1.3486
84,2,-1.0
84,3,-1.0
84,4,-1.0
84,5,-1.0
85,0,2.3166
85,1,2.0414
85,2,1.998
85,3,2.0
85,4,2.0
85,5,1.5849
85,6,0.4395
86,0,2.3314
86,1,2.4532
86,2,2.3402
86,3,2.5663
86,4,2.4157
86,5,2.36
86,6,2.5271
86,7,2.5058
86,8,1.2285
87,0,2.0
87,1,1.5664
87,2,0.8166
87,3,0.7794
87,4,0.0
88,0,2.7872
88,1,2.4157
88,2,2.1733
88,3,2.5625
88,4,1.9727
88,5,2.0
88,6,1.9986
88,7,1.9714
88,8,1.688
